id,name,type,rarity,flags_joined,has_show_in_wardrobe,has_override_rarity,details_type,damage_type,weight_class,restrictions_count,icon
7877,Astral Avenger,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/D076CDF02130EFF2D3799D37AAC098E15C051EB6/1894574.png
7878,Asef's Brew,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/0E2572ABD0F351CC7B7AF4B432CF30E00E59CEC2/1894965.png
7880,Astral Harbinger,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/6D07E9D190C1F1ECDD340165A2DBE159FD5913A4/1894597.png
7881,Oblivion,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/05533D7448DFD3A4C55D414275FA52CD6D06BDF2/1895048.png
7883,Astral Revolver,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/1DEF60B59867BA1F70194B5A9E2990D620E575CD/1894581.png
7887,Slippers of Dhuum,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/72E0F72409C892C30E2C40D3C5B2C03C439E99BB/1895228.png
7888,Darkspear,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/710F30DF6B490927E2E2451AE2116F94A57609C7/1895022.png
7889,Shako of Dhuum,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/EB2EC20814AAD400AB01F348A0C1352C5EE62CA0/1895230.png
7890,Stellar Disk,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/0A165744A46E0A2E3859246EBA115507E07F7A5C/1894588.png
7891,Astral Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/110850B27BE7F1E8EF41212B77AA6241034237EA/1894569.png
7892,Barud's Blunderbuss,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/7A61BD50B9D662E19A3EA4242FA2664BB7D62C74/1894967.png
7893,Astral Orrery,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/68050D20C8270EEE6204A538102C0E60BA447C71/1894576.png
7894,Sledge of the Red Witch,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/7F146DABA9B7E7929AF318A52638E8033F5F7C11/1895047.png
7895,Shoulderguards of Dhuum,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/07FABCCE068045E6F7F03FB6E1A92C601AAB1BF8/1895231.png
7896,Stellar Avenger,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/595C19BAFC6260FA2A1703FCD75D05D04E97FC9D/1894575.png
7899,Stellar Cannon,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/70F705B8ECA172280A04096973C77CF1ECFA472B/1894584.png
7901,Astral Spire,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/0607E64EFB94FB62CFD80122E00680105B10553B/1894591.png
7903,Astral Razor,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/5C75442353C9076D0FC27DA0375FF0B321CF21FE/1894570.png
7905,Helm of Dhuum,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/EB2EC20814AAD400AB01F348A0C1352C5EE62CA0/1895230.png
7906,Stellar Harbinger,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/050E4BDD6B35DEFADFBDE1C0640964A2722DEC38/1894598.png
7907,The Binding of Ipos,Weapon,Legendary,ShowInWardrobe|OverrideRarity,True,True,Focus,Physical,,0,https://render.guildwars2.com/file/2C2D04DA23E54103AD4C082033090D78A91BA0EE/1894811.png
7908,Stellar Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/040DFCCE44B96175572BAF7E53135AB1C6284EF6/1894590.png
7909,Flesh and Sinew,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/63DD06A65D901B5FB30604C73817B7160C17DB42/1895049.png
7910,Final Death,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/7B0F78E0B69E655F991901083366603950A4D1F9/1895051.png
7911,Mantle of Dhuum,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/07FABCCE068045E6F7F03FB6E1A92C601AAB1BF8/1895231.png
7912,Stellar Beacon,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/DCD59204F40245333008A0D173CC14294892FB62/1894596.png
7913,Sunscythe,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/2916A6E2B8275927AA06DC0393BF1BF51F523648/1895021.png
7915,Stellar Revolver,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/A33353187D06D2B5042B530805E3CD0804E96027/1894582.png
7917,Wrapped Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/BDF3A5D00313250C169EDA3EF9EC1475F4769BDC/1914862.png
7918,Obsidian Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/CEAC18B40E5927B20356AECBC1B5310712D46D12/1915102.png
7920,Wrapped Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/5556064E5E2995A5B16AE9DC28F05718AC642976/1914865.png
7921,Obsidian Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/0C05420265993EB33B37DDCBF835425E6D2EAC0A/1914796.png
7923,Mistforged Obsidian Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/E27D0BA49CB22ABAD65859260158F6AD7FAD99F6/1915104.png
7925,Wrapped Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/7163D3C96664D97810CC5A30FEFEB3703FFB446B/1914863.png
7926,Slumbering Mistforged Obsidian Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/DB0DFF189C2C80F34BB123C1DDB89160985769BD/1914799.png
7927,Wrapped Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/0545F880B84E29389D11EEBF1C69EE357D1B26CF/1914859.png
7928,Slumbering Obsidian Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/5252A1F3962A93ACCAA3A4AB0AB40B53F112E2DC/1915103.png
7929,Glacial Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/E016D836CB9095CC0E28260C33EFEA1E1ECD38D6/1914918.png
7933,Obsidian Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/B19C6618B93DB4C97B56BF0E3E68F833EA721CE7/1915198.png
7935,Slumbering Mistforged Obsidian Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/77C6FD39917BCE06B1611BE1460E26956D0415B8/1991423.png
7936,Obsidian Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/E344D4105DE823DF4E42427B071D442B37901AB1/1991420.png
7937,Glacial Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/C1DB132CD8DC654D0C025BEC614034254D61C633/1914971.png
7938,Glacial Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/AEEAF5F73EA541F32C5AC8EFC99B3160CB260DAD/1914981.png
7939,Glacial Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/22F9D72F6C0C9BD819C2F054D8DC46D36FDE220B/1914991.png
7941,Svanir Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/B6260FC1A7B6C2E30EA75F65CB7C037A64FCD9B5/1915087.png
7942,Glacial Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/77FC742A72013243C63669047114B609A2AC5105/1914941.png
7943,Wrapped Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/3539753948750631D2C95D035D11D80235C49A2E/1914858.png
7944,Glacial Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/D85417229B081A5C512EAC42351FF60CC3AA47C7/1915011.png
7946,Slumbering Obsidian Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/4210A657F19C3A5502B5220C059B0DE4B53216D2/1914797.png
7947,Glacial Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/F591F00953BCACA35218EBBEA219E02347BE7819/1915047.png
7948,Wrapped Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/7954940EFF14A64C15020BCD647E18D835280B33/1914856.png
7949,Obsidian Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/435FCBC19162CC15B26E54995DE35C106122EA1C/1915133.png
7951,Slumbering Mistforged Obsidian Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/E471B05695B742EC6F583B67B8CC00E0DEF2C5B6/1964159.png
7952,Wrapped Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/090F9ADAA61A077F31C036A8ABF26104AB54AFE9/1914860.png
7953,Slumbering Obsidian Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/EBE504FDFBA23A069412E6C40D9E05FD4FD7B679/1915134.png
7955,Glacial Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/4A32A7295502417E5C6BFAB277543C37F5BA0C03/1915023.png
7956,Mistforged Obsidian Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/70943155DCBD6696036561BD1FDF02C62DF3F2D5/1964158.png
7957,Glacial Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/D70EFF56429A0201076704FF4F95B6627F20F21D/1914961.png
7958,Slumbering Mistforged Obsidian Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/0831A4399F3936AD0F6667E1766F6A543C32B646/1915105.png
7959,Wrapped Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/23FBBE2C95A3583EC996BD09B28035921B72B2A8/1914861.png
7960,Freezie Crown,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/56A91A58709E03965024D32626A00FA280D3E63D/1915088.png
7961,Slumbering Mistforged Obsidian Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/D5F8052F6CAF94B40F9C38C44CE8411E6EDDDCA6/1915136.png
7962,Obsidian Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/F899E1EA7152131B7C4FCBA96B3D067FC25C38AA/1964156.png
7963,Mistforged Obsidian Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/764374BD9FE4E70D78E51103B72FC4D52CFEA845/1991422.png
7966,Eggnog Helmet,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/90293691AFA3513021A191D2CF7C71D913D797B7/1914820.png
7967,Glacial Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/AC5562035472BEC3055F1C17BB45BCD771672ACF/1915001.png
7968,Glacial Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/F8FB29A26A6E2C472177A9EC5147451499060AE4/1915035.png
7970,Eggnog Helmet,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/90293691AFA3513021A191D2CF7C71D913D797B7/1914820.png
7971,Slumbering Obsidian Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/C231669AA7FD1DBFC1F82546C3190DFCD7FAE366/1915199.png
7972,Glacial Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/D216FD50E5EC44CEBCF9FDCEF142B9F600180E4F/1915059.png
7974,Mistforged Obsidian Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/C79754D8A0E0936C315F3B38D1E6C9D86BC80835/1914798.png
7975,Svanir Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/B6260FC1A7B6C2E30EA75F65CB7C037A64FCD9B5/1915087.png
7977,Mistforged Obsidian Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/451D72DC9849D641D9290159BC786163FFDEFAB7/1915135.png
7978,Slumbering Mistforged Obsidian Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/459B77C616C4135C09C7DC456A579635B6B3DC60/1915201.png
7979,Freezie Crown,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/56A91A58709E03965024D32626A00FA280D3E63D/1915088.png
7980,Slumbering Obsidian Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/7BCB1F1FFFF2C5400B4A1D9D56996E0CF403D123/1991421.png
7981,Glacial Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/2EB406A6C9AF9C1B050703BB3252555EE84B05EE/1914951.png
7983,Wrapped Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/E9012F601BD559D52052090DE1B0B6761EAA0FF5/1914864.png
7984,Glacial Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/27F198FB077D172DB459C1C9F5CEE908FE175AFC/1915070.png
7985,Svanir Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/B6260FC1A7B6C2E30EA75F65CB7C037A64FCD9B5/1915087.png
7986,Glacial Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/BF60A8B9D5F5F8A9682E1842364CA6F45E10E218/1915082.png
7988,Wrapped Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/17AC67C29F06E55AD5B8A3912728389743BE56EC/1914857.png
7989,Wrapped Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/0F93DE5D1862E11C59EAD8C4B9B3DC79513E6B02/1914855.png
7990,Glacial Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/3F0E35D56D4EB7283DA4020B3F90071A9EBE26C6/1914940.png
7991,Eggnog Helmet,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/90293691AFA3513021A191D2CF7C71D913D797B7/1914820.png
7992,Slumbering Obsidian Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/AEDB116CA51AF20AA19F3D07782DCA4195E0ECED/1964157.png
7993,Mistforged Obsidian Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/0F24EC0ACFB43C18964EAE1AF7E7F55520ED7A4C/1915200.png
7994,Freezie Crown,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/56A91A58709E03965024D32626A00FA280D3E63D/1915088.png
7996,Griffon Hatchling Backpack,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/1EF1E82B1975DF353EBC3AEC0977F496C8A855E5/1925444.png
7997,Arcane Marksman Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/151D20920D27522C3AAFA7403EC7E00ADCCE7E0C/1933023.png
7998,Jackal Rune Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/D8B74F59F9BD7DCEB90BC86828D09CD76E12014A/1933014.png
7999,Jackal Rune Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/D8B74F59F9BD7DCEB90BC86828D09CD76E12014A/1933014.png
8000,Jackal Rune Greaves,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/65C873DB2F5207F7AF626258CFB194F644B609EC/1933013.png
8001,Jackal Rune Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/D8B74F59F9BD7DCEB90BC86828D09CD76E12014A/1933014.png
8002,Jackal Rune Greaves,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/65C873DB2F5207F7AF626258CFB194F644B609EC/1933013.png
8003,Jackal Rune Greaves,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/65C873DB2F5207F7AF626258CFB194F644B609EC/1933013.png
8004,Alchemist Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/46C0BE5DB53940A5FD3F78E5FBD5A8380496803B/1938531.png
8005,Alchemist Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/40599CEAC47857C3215DB236513038A2D8B852B7/1938555.png
8006,Lucky Dog Lantern,Back,Rare,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/481FF2A32D5A04C163B4496AA52CC100C609B751/1938434.png
8008,Alchemist Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/B5F6FED3E207BBDF741A0DBB3F980BDA93A8B459/1938643.png
8009,Alchemist Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/B6BABF4E574F207900C358D60F9C28A114097505/1938683.png
8010,Fire-Breathing Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/41755BB8DF98B051F4055D5D0727A6611BFF0E99/1938474.png
8011,Alchemist Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/1731B570EEDF0F44DE7408F6A1C127900D04FE56/1938516.png
8012,Alchemist Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/65BBCAC01931361280F7F7A4D6D46E1399BDDAEC/1938589.png
8013,Alchemist Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/5608006D3E531D562D7D92D60F27219E31B23C9C/1938696.png
8014,Lucky Great Dog Lantern,Back,Exotic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/30D3010A9CD2C8F519801F09457D216DE2FCE680/1938435.png
8015,Alchemist Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/B5740467770A1F99A640C83976E1A691212A7E49/1938631.png
8016,Alchemist Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/80F833C20BDF579ADC190F0FC82C104478D2E2DF/1938710.png
8017,Alchemist Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/C92811B2D321939DDC00DE0A6C64915AD7ED272A/1938545.png
8018,Alchemist Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/36CC6DC609B209424A4501C46F0FE0030A0B65F3/1938603.png
8019,Alchemist Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/58D4367FE4040FB99B90F4C8D501FC56A4D02776/1938571.png
8020,Alchemist Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/C14132787FC72DA2E3353B3F6A224AC7E1EF0122/1938619.png
8021,Fire-Breathing Quiver,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/246AC0C451CD7E3DA10F5010666B963F9FDA9080/1938475.png
8022,Alchemist Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/01FF395E06354394079D6BB1970828E8A516A6A7/1938502.png
8023,Alchemist Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/21109429010305331D11E4EB0E2837529A05126D/1938669.png
8024,Alchemist Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/CD3793ED749168323D257BF0E97A3DBCDEB0319D/1938657.png
8028,Olmakhan Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/20AF6F9E527D94CE21D6465F60F1081850A80CF9/1947624.png
8030,Olmakhan Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/4A92320013F0E9CAEAE3039FDF12CE07FE610744/1947625.png
8032,Olmakhan Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/1FC2D41F436D080AD8D00BE736EF9FF3CF38083A/1947623.png
8034,Claw of Execution,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/E80B4244D9BCDE106403284C591F6C0D607D4AB5/1947152.png
8036,Claw of Retribution,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/BA485033BCEB049C44A12A5C2BF868411A94467C/1947153.png
8038,Forged Backpack,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/0D70F72A21C906DA0EFDA244C8B6EA4AFA67E64C/1947232.png
8039,Inquest Mega-Spanner,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/3306214E41C143C1691849ED68017B256D0B766C/1947208.png
8040,Olmakhan Beacon,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/F477DE7E500855B594B47FA7A7FD716FDB27C307/1947317.png
